review,label
"It's a great little enclosure for the price. It works at USB 3.0 speed as specified. I got my 2.5"" SATA 2 drive running at almost 100MB/s R/W via ATTO.",Genuine
"I didn't know these were 108s when I bought them, so thats my fault, but even so the closure isn't that great and the wraps are just a bit more stiff than I'd like, they don't stay on my hands as well as I'd like either.",Genuine
"I'm changing my review from 2 to 4 because in retrospect I like it a lot but you will have to add weight to keep it from sliding around.
The reason I like it is because it's low profile and accessible from all sides.",Genuine
I got the wrench to use for adjusting my band saw. The original band saw wrenches were cheap and far too short. This makes saw adjustments much easier and I like that.,Genuine
"It is cheap and works.  What else is there to know about this?  I have a small microwave and it fits, but barely.  So you might want to check the size of your microwave compared to this cover before buying if you have a small one.",Genuine
I thought this story was pretty boring but a quick read and free.  I didn't see what the purpose of having a grandfather telling the kids this story which really had nothing to do with Christmas in my opinion.,Genuine
"These are super cute, very comfortable and warm. I don't like to wear them barefoot as I can feel the seams, but with a pair of socks they are just right. Fun slippers, well crafted. I've gotten compliments from friends and family.",Genuine
This dress is very cute but made a bit smaller than other Fitwarm brand size mediums. Also material is too soft which allows the sides to bunch together and hang on the floor.,Genuine
"This was a fun quick read. Brand and Viv's relationship grew over many years. Since it was quick, not a lot of character development but I still enjoyed the short story.",Genuine
"I love it.  This one has an extra step, three instead of two with my other one.  All parts fit securely, so it's not easy to figure out if you don't know the procedure.",Genuine
"Definitely a good read. # teammoniandomega
I definitely didn't see that ending coming with jazz. I'm glad that tahani finally came to her senses but it was rather late.",Genuine
"A great product for those of us who have chickens and don't want to keep using old egg cartons.  Super sturdy so it won't break any time soon and fits 18 eggs, more if you stack them when you're over run ;)",Genuine
"They just get the job done. I am an amateur video enthusiast. And, they are just the right one's for me for such a reasonable price. I can't say if it works for professionals. I just have a feeling it wont, professionals look else-where.",Genuine
"The on off button is sometimes hard to hit, perhaps if it was raised a bit would help. I like the diffused light and goose neck which gives you the ability to arrange it on a desktop for convenient light.",Genuine
"I am 36 years old, and I have four kids. Last year I decided it was time to lost the extra pounds that didn't come off after my 4th pregnancy, so after browsing amazon for some ideas I stumbled upon Jillian's 30 Day Shred and No More Trouble Zones. These videos work. If you are using proper form, wo",Genuine
"This is an absolutely awesome little light. Nice and bright. I've been carrying it everyday now for about 3 months, dropped it several dozen times, still works like a charm. Going through a battery about once a month, not bad...",Genuine
"Since the first book of this series was written, I have kept up with each new novel. I love the stories about Angel Island... after falling in love with the people of Cape Light! Great books. Easy reads. Thought-provoking. Looking forward to the next book!",Genuine
